,dataset_name,NumberOfInstancesWithMissingValues,ClassProbabilitySTD,NumberOfInstances,LogNumberOfFeatures,RatioNumericalToNominal,NumberOfMissingValues,DatasetRatio,LogDatasetRatio,NumberOfNumericFeatures,NumberOfFeaturesWithMissingValues,LogNumberOfInstances,SymbolsSum,KurtosisMax,ClassProbabilityMin,KurtosisMin,KurtosisSTD,NumberOfFeatures,SkewnessSTD,PercentageOfInstancesWithMissingValues,SkewnessMean,SymbolsMin,ClassProbabilityMean,SkewnessMax,PercentageOfFeaturesWithMissingValues,NumberOfCategoricalFeatures,PercentageOfMissingValues,RatioNominalToNumerical,ClassEntropy,InverseDatasetRatio,SymbolsSTD,ClassProbabilityMax,SymbolsMax,KurtosisMean,SkewnessMin,NumberOfClasses,SymbolsMean
179,fri_c1_500_50_1,0.0,0.008571428571428563,350.0,3.912023005428146,0.0,0.0,0.14285714285714285,-1.9459101490553135,50,0.0,5.857933154483459,0.0,-0.9322964868401891,0.49142857142857144,-1.3628088409358623,0.06867243004909629,50.0,0.09396981638534413,0.0,-0.0080265910557736,0,0.5,0.21269600801331542,0.0,0,0.0,0.0,0.9997880017729585,7.0,0,0.5085714285714286,0,-1.1694591697652532,-0.17133006984808738,2.0,0
180,fri_c1_500_5_1,0.0,0.014285714285714263,350.0,1.6094379124341003,0.0,0.0,0.014285714285714285,-4.248495242049359,5,0.0,5.857933154483459,0.0,-0.8635950875288181,0.4857142857142857,-1.2216674979113125,0.12881804156159632,5.0,0.08234328042581468,0.0,-0.0028003558003061257,0,0.5,0.16071790126058447,0.0,0,0.0,0.0,0.9994110647387552,70.0,0,0.5142857142857142,0,-1.0970656461214796,-0.05701640773429875,2.0,0
181,fri_c2_1000_10_1,0.0,0.061428571428571416,700.0,2.302585092994046,0.0,0.0,0.014285714285714285,-4.248495242049359,10,0.0,6.551080335043404,0.0,0.0857379567442611,0.43857142857142856,-1.245027866261953,0.3860236877778354,10.0,0.2194365670492653,0.0,0.0689430984975363,0,0.5,0.6871482589445057,0.0,0,0.0,0.0,0.9890845119519327,70.0,0,0.5614285714285714,0,-1.0171369308433775,-0.10965804499036746,2.0,0
182,fri_c2_1000_25_1,0.0,0.05428571428571427,700.0,3.2188758248682006,0.0,0.0,0.03571428571428571,-3.332204510175204,25,0.0,6.551080335043404,0.0,-0.2078130384364596,0.44571428571428573,-1.2700728824252852,0.21338264067583643,25.0,0.1428610577055952,0.0,0.02766855546312344,0,0.5,0.6620244286727267,0.0,0,0.0,0.0,0.9914801474700047,28.0,0,0.5542857142857143,0,-1.147268015347972,-0.13606229313194165,2.0,0
183,fri_c2_1000_50_1,0.0,0.09571428571428572,700.0,3.912023005428146,0.0,0.0,0.07142857142857142,-2.639057329615259,50,0.0,6.551080335043404,0.0,0.15270352635324214,0.4042857142857143,-1.276795969769162,0.1996564749001033,50.0,0.11908856094546756,0.0,0.026035990611821207,0,0.5,0.7453215052704487,0.0,0,0.0,0.0,0.9734024363354039,14.0,0,0.5957142857142858,0,-1.156393774505009,-0.1260539990302556,2.0,0
184,fri_c2_1000_5_1,0.0,0.0785714285714286,700.0,1.6094379124341003,0.0,0.0,0.007142857142857143,-4.941642422609305,5,0.0,6.551080335043404,0.0,0.23177099449304217,0.42142857142857143,-1.2061281251751272,0.5404290482724872,5.0,0.27427576842822626,0.0,0.11225557302540559,0,0.5,0.651613576477489,0.0,0,0.0,0.0,0.9821130873306577,140.0,0,0.5785714285714286,0,-0.8149755906880458,-0.08723381377880393,2.0,0
185,fri_c2_100_10_1,0.0,0.042857142857142844,70.0,2.302585092994046,0.0,0.0,0.14285714285714285,-1.9459101490553135,10,0.0,4.248495242049359,0.0,0.7635333014813082,0.45714285714285713,-1.476676722825488,0.6461046526846391,10.0,0.26034927374984146,0.0,0.1482763728688268,0,0.5,0.8468503975982686,0.0,0,0.0,0.0,0.9946937953613058,7.0,0,0.5428571428571428,0,-0.9590579302182732,-0.1378922808798306,2.0,0
186,fri_c2_100_25_1,0.0,0.07142857142857142,70.0,3.2188758248682006,0.0,0.0,0.35714285714285715,-1.0296194171811581,25,0.0,4.248495242049359,0.0,-0.3511084305174932,0.42857142857142855,-1.422442032938732,0.23065868490982744,25.0,0.1898738487454913,0.0,0.025127518257849698,0,0.5,0.645157483647583,0.0,0,0.0,0.0,0.9852281360342515,2.8,0,0.5714285714285714,0,-1.1202341377629148,-0.4143966357441696,2.0,0
187,fri_c2_100_50_1,0.0,0.07142857142857142,70.0,3.912023005428146,0.0,0.0,0.7142857142857143,-0.3364722366212129,50,0.0,4.248495242049359,0.0,-0.04332182826562336,0.42857142857142855,-1.464071287885187,0.21989203831708798,50.0,0.22094694866282166,0.0,-0.024128119620003097,0,0.5,0.7066417400470643,0.0,0,0.0,0.0,0.9852281360342515,1.4,0,0.5714285714285714,0,-1.1359055968538647,-0.3956569144225764,2.0,0
188,fri_c2_100_5_1,0.0,0.08571428571428572,70.0,1.6094379124341003,0.0,0.0,0.07142857142857142,-2.639057329615259,5,0.0,4.248495242049359,0.0,0.2797514405185533,0.4142857142857143,-1.189139509922792,0.5680602990472076,5.0,0.3476303107403512,0.0,0.16363960837005997,0,0.5,0.8426967626578326,0.0,0,0.0,0.0,0.9786961448300948,14.0,0,0.5857142857142857,0,-0.8547910530388872,-0.07364117052877533,2.0,0
189,fri_c2_250_10_1,0.0,0.15142857142857144,175.0,2.302585092994046,0.0,0.0,0.05714285714285714,-2.8622008809294686,10,0.0,5.1647859739235145,0.0,0.24175162085622492,0.3485714285714286,-1.3018370942677209,0.46247039864209977,10.0,0.2602322854631667,0.0,0.0771792727933732,0,0.5,0.7940301800341024,0.0,0,0.0,0.0,0.9327857449402339,17.5,0,0.6514285714285715,0,-1.0294154322956817,-0.1551163436679297,2.0,0
190,fri_c2_250_25_1,0.0,0.06571428571428573,175.0,3.2188758248682006,0.0,0.0,0.14285714285714285,-1.9459101490553135,25,0.0,5.1647859739235145,0.0,0.13279562284406365,0.4342857142857143,-1.3353682526059818,0.2857309987272862,25.0,0.19025796281404883,0.0,0.037353113931653886,0,0.5,0.810343590750597,0.0,0,0.0,0.0,0.9875037037775067,7.0,0,0.5657142857142857,0,-1.128424700137928,-0.25331220008134553,2.0,0
191,fri_c2_250_50_1,0.0,0.037142857142857144,175.0,3.912023005428146,0.0,0.0,0.2857142857142857,-1.252762968495368,50,0.0,5.1647859739235145,0.0,-0.19790495180435075,0.46285714285714286,-1.3824351191671587,0.1769223863414625,50.0,0.1556803906124412,0.0,0.0062789623644123336,0,0.5,0.745958155818666,0.0,0,0.0,0.0,0.9960156701674574,3.5,0,0.5371428571428571,0,-1.1558849701745155,-0.24526827941391302,2.0,0
192,fri_c2_250_5_1,0.0,0.0942857142857143,175.0,1.6094379124341003,0.0,0.0,0.02857142857142857,-3.5553480614894135,5,0.0,5.1647859739235145,0.0,-0.46585518078131694,0.4057142857142857,-1.2999555009783696,0.3058230082118275,5.0,0.26199387591470097,0.0,0.09981476173298261,0,0.5,0.6189689893964124,0.0,0,0.0,0.0,0.9741952479951516,35.0,0,0.5942857142857143,0,-1.0165564146379187,-0.09073052043666857,2.0,0
193,fri_c2_500_10_1,0.0,0.08571428571428572,350.0,2.302585092994046,0.0,0.0,0.02857142857142857,-3.5553480614894135,10,0.0,5.857933154483459,0.0,0.556373547585685,0.4142857142857143,-1.34640842392195,0.5438593018326223,10.0,0.24805013568663703,0.0,0.12338654855560935,0,0.5,0.8357512205508335,0.0,0,0.0,0.0,0.9786961448300948,35.0,0,0.5857142857142857,0,-1.0093439158606388,-0.11536509213138232,2.0,0
194,fri_c2_500_25_1,0.0,0.08857142857142855,350.0,3.2188758248682006,0.0,0.0,0.07142857142857142,-2.639057329615259,25,0.0,5.857933154483459,0.0,0.5043845790229051,0.4114285714285714,-1.3043511784176098,0.3386115856700393,25.0,0.19792982781129423,0.0,0.03392075770323264,0,0.5,0.935732574763442,0.0,0,0.0,0.0,0.9772445152396546,14.0,0,0.5885714285714285,0,-1.1019610003934828,-0.13309835777687828,2.0,0
195,fri_c2_500_50_1,0.0,0.11142857142857143,350.0,3.912023005428146,0.0,0.0,0.14285714285714285,-1.9459101490553135,50,0.0,5.857933154483459,0.0,0.3515328537952169,0.38857142857142857,-1.298419262735276,0.2339959903429719,50.0,0.13657343706251515,0.0,0.026188112906948544,0,0.5,0.827665364036049,0.0,0,0.0,0.0,0.963871450404067,7.0,0,0.6114285714285714,0,-1.1600616227742433,-0.16641531777023513,2.0,0
196,fri_c2_500_5_1,0.0,0.11142857142857143,350.0,1.6094379124341003,0.0,0.0,0.014285714285714285,-4.248495242049359,5,0.0,5.857933154483459,0.0,-0.23553685589791407,0.38857142857142857,-1.27034160180961,0.3815510688283906,5.0,0.24006532290325633,0.0,0.14174350525189278,0,0.5,0.6079712781078438,0.0,0,0.0,0.0,0.963871450404067,70.0,0,0.6114285714285714,0,-0.9559729881584538,-0.08461707857241262,2.0,0
197,fri_c3_1000_10_1,0.0,0.060000000000000026,700.0,2.302585092994046,0.0,0.0,0.014285714285714285,-4.248495242049359,10,0.0,6.551080335043404,0.0,1.8793748348979182,0.44,-1.2884077640694958,0.9590635119238482,10.0,0.4600384364172015,0.0,0.23661368333321237,0,0.5,1.4279892935203211,0.0,0,0.0,0.0,0.9895875212220555,70.0,0,0.56,0,-0.716055671086979,-0.06076263882065163,2.0,0
198,fri_c3_1000_25_1,0.0,0.06428571428571428,700.0,3.2188758248682006,0.0,0.0,0.03571428571428571,-3.332204510175204,25,0.0,6.551080335043404,0.0,2.044539112099799,0.4357142857142857,-1.276792667821582,0.6762848410579153,25.0,0.30854097281681986,0.0,0.06466335043909271,0,0.5,1.3920620139341353,0.0,0,0.0,0.0,0.988042611964058,28.0,0,0.5642857142857143,0,-0.9890234752885825,-0.14130936624244403,2.0,0
199,fri_c3_1000_50_1,0.0,0.06285714285714283,700.0,3.912023005428146,0.0,0.0,0.07142857142857142,-2.639057329615259,50,0.0,6.551080335043404,0.0,1.9829856770521213,0.43714285714285717,-1.336096053334925,0.47819975903083745,50.0,0.22001274558962078,0.0,0.0457882053033141,0,0.5,1.3866942983079373,0.0,0,0.0,0.0,0.9885695450755236,14.0,0,0.5628571428571428,0,-1.098052160122284,-0.11794380130848754,2.0,0
200,fri_c3_1000_5_1,0.0,0.061428571428571416,700.0,1.6094379124341003,0.0,0.0,0.007142857142857143,-4.941642422609305,5,0.0,6.551080335043404,0.0,1.4105571872735059,0.43857142857142856,-1.184938512032419,0.9867348445601488,5.0,0.5432411912324355,0.0,0.41308139789458026,0,0.5,1.320573452845307,0.0,0,0.0,0.0,0.9890845119519327,140.0,0,0.5614285714285714,0,-0.3057300747027097,-0.0782534694939474,2.0,0
201,fri_c3_100_10_1,0.0,0.08571428571428572,70.0,2.302585092994046,0.0,0.0,0.14285714285714285,-1.9459101490553135,10,0.0,4.248495242049359,0.0,0.16121408902301448,0.4142857142857143,-1.5729287208072362,0.49091722395552223,10.0,0.3855753385955595,0.0,0.14404989745896893,0,0.5,1.0782938963076916,0.0,0,0.0,0.0,0.9786961448300948,7.0,0,0.5857142857142857,0,-0.8882729549147257,-0.132217949814039,2.0,0
202,fri_c3_100_25_1,0.0,0.042857142857142844,70.0,3.2188758248682006,0.0,0.0,0.35714285714285715,-1.0296194171811581,25,0.0,4.248495242049359,0.0,0.5625490240114805,0.45714285714285713,-1.3816848389505976,0.4029348761958265,25.0,0.3067949667209573,0.0,0.08570817843426407,0,0.5,1.189480233788142,0.0,0,0.0,0.0,0.9946937953613058,2.8,0,0.5428571428571428,0,-1.0122759107848613,-0.20793020181918645,2.0,0
203,fri_c3_100_50_1,0.0,0.18571428571428572,70.0,3.912023005428146,0.0,0.0,0.7142857142857143,-0.3364722366212129,50,0.0,4.248495242049359,0.0,0.3291693599863206,0.3142857142857143,-1.4400683143822735,0.2963275178661686,50.0,0.23539357430671629,0.0,0.001576199075993128,0,0.5,1.0746149954343676,0.0,0,0.0,0.0,0.8980587934501658,1.4,0,0.6857142857142857,0,-1.0918055975144536,-0.33226830487944786,2.0,0
204,fri_c3_100_5_1,0.0,0.09999999999999998,70.0,1.6094379124341003,0.0,0.0,0.07142857142857142,-2.639057329615259,5,0.0,4.248495242049359,0.0,0.3543739087263158,0.4,-1.2159790407683733,0.6168930315168933,5.0,0.5551495054836384,0.0,0.3625741214820438,0,0.5,1.169616604921489,0.0,0,0.0,0.0,0.9709505944546688,14.0,0,0.6,0,-0.4744903701393553,-0.13841658682172392,2.0,0
205,fri_c3_250_10_1,0.0,0.060000000000000026,175.0,2.302585092994046,0.0,0.0,0.05714285714285714,-2.8622008809294686,10,0.0,5.1647859739235145,0.0,3.0046337187964403,0.44,-1.2358689485550618,1.291597202753349,10.0,0.5378121972158099,0.0,0.1980862598106597,0,0.5,1.5841700901516933,0.0,0,0.0,0.0,0.9895875212220555,17.5,0,0.56,0,-0.5395582527261424,-0.33871113596585456,2.0,0
206,fri_c3_250_25_1,0.0,0.042857142857142844,175.0,3.2188758248682006,0.0,0.0,0.14285714285714285,-1.9459101490553135,25,0.0,5.1647859739235145,0.0,0.658905209384586,0.45714285714285713,-1.3083398339577637,0.41017500397356216,25.0,0.26558531504530464,0.0,0.10754878120490784,0,0.5,1.117734381912197,0.0,0,0.0,0.0,0.9946937953613058,7.0,0,0.5428571428571428,0,-1.055301885376756,-0.16978551897838487,2.0,0
207,fri_c3_250_50_1,0.0,0.05428571428571427,175.0,3.912023005428146,0.0,0.0,0.2857142857142857,-1.252762968495368,50,0.0,5.1647859739235145,0.0,1.5290937109837852,0.44571428571428573,-1.3642690270252116,0.42269521749240424,50.0,0.2164076691930404,0.0,0.0601397007384809,0,0.5,1.2720296483061442,0.0,0,0.0,0.0,0.9914801474700047,3.5,0,0.5542857142857143,0,-1.1164891621324289,-0.14659510846675528,2.0,0
208,fri_c3_250_5_1,0.0,0.060000000000000026,175.0,1.6094379124341003,0.0,0.0,0.02857142857142857,-3.5553480614894135,5,0.0,5.1647859739235145,0.0,1.6300088786506493,0.44,-1.2022575397797544,1.0542144699601823,5.0,0.4930624787149248,0.0,0.43740801443948013,0,0.5,1.2845696089482246,0.0,0,0.0,0.0,0.9895875212220555,35.0,0,0.56,0,-0.2283066574327063,0.06158596206373391,2.0,0
209,fri_c3_500_10_1,0.0,0.07142857142857142,350.0,2.302585092994046,0.0,0.0,0.02857142857142857,-3.5553480614894135,10,0.0,5.857933154483459,0.0,2.164717946406535,0.42857142857142855,-1.3012438578320253,1.0492373772898416,10.0,0.5069966602611365,0.0,0.20809793918747013,0,0.5,1.4754474896162908,0.0,0,0.0,0.0,0.9852281360342515,35.0,0,0.5714285714285714,0,-0.6531527095814322,-0.22487027191890172,2.0,0
210,fri_c3_500_25_1,0.0,0.06571428571428573,350.0,3.2188758248682006,0.0,0.0,0.07142857142857142,-2.639057329615259,25,0.0,5.857933154483459,0.0,2.3747342152566207,0.4342857142857143,-1.3393314022098908,0.7545706774568248,25.0,0.34443393682945944,0.0,0.10538969726067521,0,0.5,1.5592166069201514,0.0,0,0.0,0.0,0.9875037037775067,14.0,0,0.5657142857142857,0,-0.9670056103554276,-0.12828855861490962,2.0,0
211,fri_c3_500_50_1,0.0,0.07428571428571429,350.0,3.912023005428146,0.0,0.0,0.14285714285714285,-1.9459101490553135,50,0.0,5.857933154483459,0.0,3.3690433841995295,0.4257142857142857,-1.2970826157986617,0.7023211134668215,50.0,0.28049924268798915,0.0,0.08322764936424233,0,0.5,1.7278880595704842,0.0,0,0.0,0.0,0.9840182561871095,7.0,0,0.5742857142857143,0,-1.0601086370720347,-0.09624523710086444,2.0,0
212,fri_c3_500_5_1,0.0,0.04000000000000001,350.0,1.6094379124341003,0.0,0.0,0.014285714285714285,-4.248495242049359,5,0.0,5.857933154483459,0.0,2.195744095218319,0.46,-1.2228676828597989,1.2759914893998594,5.0,0.5817525684028321,0.0,0.45068537392628905,0,0.5,1.455044634384317,0.0,0,0.0,0.0,0.9953784388202258,70.0,0,0.54,0,-0.12678819319667517,-0.02738748934891922,2.0,0
213,fri_c4_1000_100_1,0.0,0.07571428571428573,700.0,4.605170185988092,0.0,0.0,0.14285714285714285,-1.9459101490553135,100,0.0,6.551080335043404,0.0,2.1208322050838664,0.42428571428571427,-1.3047606842150792,0.37602348556945026,100.0,0.18804614489360783,0.0,0.029981433117256744,0,0.5,1.507074438069638,0.0,0,0.0,0.0,0.9833952570114742,7.0,0,0.5757142857142857,0,-1.134684081493618,-0.10376307287422784,2.0,0
214,fri_c4_1000_10_1,0.0,0.04571428571428571,700.0,2.302585092994046,0.0,0.0,0.014285714285714285,-4.248495242049359,10,0.0,6.551080335043404,0.0,1.9671637304359342,0.4542857142857143,-1.265546478087548,1.0117218437419995,10.0,0.4936754058340537,0.0,0.3068549322201094,0,0.5,1.456624588335038,0.0,0,0.0,0.0,0.9939616945607845,70.0,0,0.5457142857142857,0,-0.5813711724827643,-0.05576533666524967,2.0,0
215,fri_c4_1000_25_1,0.0,0.04714285714285715,700.0,3.2188758248682006,0.0,0.0,0.03571428571428571,-3.332204510175204,25,0.0,6.551080335043404,0.0,1.5207522070712889,0.45285714285714285,-1.280753620982528,0.6115168227798702,25.0,0.327973290428261,0.0,0.10688223270544162,0,0.5,1.3747031775587688,0.0,0,0.0,0.0,0.9935778326445422,28.0,0,0.5471428571428572,0,-0.959515508846811,-0.11590487514839577,2.0,0
216,fri_c4_1000_50_1,0.0,0.04571428571428571,700.0,3.912023005428146,0.0,0.0,0.07142857142857142,-2.639057329615259,50,0.0,6.551080335043404,0.0,1.4812501935239766,0.4542857142857143,-1.2904295063809732,0.44777225231665996,50.0,0.22589589062953655,0.0,0.044139089882927834,0,0.5,1.2539758432961052,0.0,0,0.0,0.0,0.9939616945607845,14.0,0,0.5457142857142857,0,-1.069243358405244,-0.08383231498250725,2.0,0
217,fri_c4_100_100_1,0.0,0.02857142857142858,70.0,4.605170185988092,0.0,0.0,1.4285714285714286,0.3566749439387324,100,0.0,4.248495242049359,0.0,3.4876347533040164,0.4714285714285714,-1.5049317957758588,0.5489054826705316,100.0,0.26342113545993695,0.0,0.03852433979787548,0,0.5,1.7306226866723904,0.0,0,0.0,0.0,0.9976432959863937,0.7,0,0.5285714285714286,0,-1.0470863029601336,-0.44444685226234626,2.0,0
218,fri_c4_100_10_1,0.0,0.014285714285714263,70.0,2.302585092994046,0.0,0.0,0.14285714285714285,-1.9459101490553135,10,0.0,4.248495242049359,0.0,1.2220075735337712,0.4857142857142857,-1.2747530559966187,0.7411652246154244,10.0,0.4900183512445461,0.0,0.21532114704553815,0,0.5,1.3185466583455359,0.0,0,0.0,0.0,0.9994110647387552,7.0,0,0.5142857142857142,0,-0.6856723983373213,-0.25973657437867315,2.0,0
219,fri_c4_100_25_1,0.0,0.08571428571428572,70.0,3.2188758248682006,0.0,0.0,0.35714285714285715,-1.0296194171811581,25,0.0,4.248495242049359,0.0,2.251787407846199,0.4142857142857143,-1.360324059350503,0.7453432325565109,25.0,0.3737592984231007,0.0,0.15304024955257514,0,0.5,1.3397884695670823,0.0,0,0.0,0.0,0.9786961448300948,2.8,0,0.5857142857142857,0,-0.8836497866287328,-0.28472296480723147,2.0,0
220,fri_c4_100_50_1,0.0,0.042857142857142844,70.0,3.912023005428146,0.0,0.0,0.7142857142857143,-0.3364722366212129,50,0.0,4.248495242049359,0.0,1.9724262378189614,0.45714285714285713,-1.3804706464259586,0.5306560026950611,50.0,0.29358772800624006,0.0,0.11460442685005744,0,0.5,1.5236804263624073,0.0,0,0.0,0.0,0.9946937953613058,1.4,0,0.5428571428571428,0,-0.9838683305294034,-0.3128771385996296,2.0,0
221,fri_c4_250_100_1,0.0,0.08857142857142855,175.0,4.605170185988092,0.0,0.0,0.5714285714285714,-0.5596157879354228,100,0.0,5.1647859739235145,0.0,2.539011492135983,0.4114285714285714,-1.362625952346225,0.43130008678915477,100.0,0.2277398829286276,0.0,0.03639034477157417,0,0.5,1.6588077841284254,0.0,0,0.0,0.0,0.9772445152396546,1.75,0,0.5885714285714285,0,-1.1219167740274962,-0.21577858994090324,2.0,0
222,fri_c4_250_10_1,0.0,0.05428571428571427,175.0,2.302585092994046,0.0,0.0,0.05714285714285714,-2.8622008809294686,10,0.0,5.1647859739235145,0.0,2.646957727629249,0.44571428571428573,-1.2274679067496785,1.1929397399306536,10.0,0.5290842334013995,0.0,0.3551661505678921,0,0.5,1.5584533244175691,0.0,0,0.0,0.0,0.9914801474700047,17.5,0,0.5542857142857143,0,-0.3930752946542497,-0.18899603540416646,2.0,0
223,fri_c4_250_25_1,0.0,0.037142857142857144,175.0,3.2188758248682006,0.0,0.0,0.14285714285714285,-1.9459101490553135,25,0.0,5.1647859739235145,0.0,1.8888548308472854,0.46285714285714286,-1.3557762101936428,0.6531090124545685,25.0,0.29449918882697546,0.0,0.12357536621730925,0,0.5,1.3104308980405968,0.0,0,0.0,0.0,0.9960156701674574,7.0,0,0.5371428571428571,0,-0.9836844150951835,-0.2577898134942847,2.0,0
224,fri_c4_250_50_1,0.0,0.08285714285714285,175.0,3.912023005428146,0.0,0.0,0.2857142857142857,-1.252762968495368,50,0.0,5.1647859739235145,0.0,2.351544811750922,0.41714285714285715,-1.3617999103004053,0.5473084839997631,50.0,0.2806750080069874,0.0,0.06322216736125831,0,0.5,1.5419663632573954,0.0,0,0.0,0.0,0.9800992393789929,3.5,0,0.5828571428571429,0,-1.0499332882340484,-0.20312574093181532,2.0,0
225,fri_c4_500_100_1,0.0,0.09142857142857141,350.0,4.605170185988092,0.0,0.0,0.2857142857142857,-1.252762968495368,100,0.0,5.857933154483459,0.0,1.434700590195412,0.4085714285714286,-1.3401041090372958,0.3544356586740062,100.0,0.17346591983507378,0.0,0.03145420739146226,0,0.5,1.0993363207699074,0.0,0,0.0,0.0,0.9757442507989859,3.5,0,0.5914285714285714,0,-1.1287319864011807,-0.17437743853695828,2.0,0
226,fri_c4_500_10_1,0.0,0.05428571428571427,350.0,2.302585092994046,0.0,0.0,0.02857142857142857,-3.5553480614894135,10,0.0,5.857933154483459,0.0,3.288625260524202,0.44571428571428573,-1.2581698690591852,1.3685342487168504,10.0,0.549001071141471,0.0,0.2984289721195208,0,0.5,1.63774504070873,0.0,0,0.0,0.0,0.9914801474700047,35.0,0,0.5542857142857143,0,-0.37995166915697187,-0.17562648673356765,2.0,0
227,fri_c4_500_25_1,0.0,0.07428571428571429,350.0,3.2188758248682006,0.0,0.0,0.07142857142857142,-2.639057329615259,25,0.0,5.857933154483459,0.0,1.5096392471048823,0.4257142857142857,-1.334526112182667,0.6117652516289366,25.0,0.3116905094702124,0.0,0.12558490414573362,0,0.5,1.3462695000090938,0.0,0,0.0,0.0,0.9840182561871095,14.0,0,0.5742857142857143,0,-0.9680774744693368,-0.16698930829897282,2.0,0
228,fri_c4_500_50_1,0.0,0.0057142857142856995,350.0,3.912023005428146,0.0,0.0,0.14285714285714285,-1.9459101490553135,50,0.0,5.857933154483459,0.0,1.0351211702111627,0.4942857142857143,-1.3136612466484114,0.3929714413307277,50.0,0.2282441798605328,0.0,0.054725492428614915,0,0.5,1.2346120712222326,0.0,0,0.0,0.0,0.9999057811299177,7.0,0,0.5057142857142857,0,-1.0897291677387826,-0.1701850083426734,2.0,0
229,fried_1,0.0,0.0018046746329326568,28537.0,2.302585092994046,0.0,0.0,0.00035042225882188035,-7.956371676884557,10,0.0,10.258956769878603,0.0,-1.183003588368125,0.49819532536706734,-1.2089875330188713,0.007827127780700943,10.0,0.007157164615111861,0.0,-0.00019016232759022853,0,0.5,0.014424004741805573,0.0,0,0.0,0.0,0.999990602695377,2853.7,0,0.5018046746329327,0,-1.1968752973161811,-0.011285345907719109,2.0,0
230,fruitfly_1,0.0,0.10919540229885058,87.0,1.3862943611198906,0.0,0.0,0.04597701149425287,-3.079613757534693,4,0.0,4.465908118654584,0.0,-0.44660338688476164,0.39080459770114945,-1.6995512286547263,0.5801589455274289,4.0,0.28958559416329815,0.0,-0.09750156529652196,0,0.5,0.13449542975473078,0.0,0,0.0,0.0,0.9653168212008997,21.75,0,0.6091954022988506,0,-1.1238534115224297,-0.5745993993267527,2.0,0
231,glass_1,0.0,0.1174496644295302,149.0,2.1972245773362196,0.0,0.0,0.06040268456375839,-2.8067217286092396,9,0.0,5.003946305945459,0.0,13.372712146027702,0.3825503355704698,0.3406547838623397,3.4472224949888317,9.0,1.4127548840781412,0.0,0.9634771210798547,0,0.5,3.5934856688296533,0.0,0,0.0,0.0,0.9598233475451451,16.555555555555557,0,0.6174496644295302,0,4.306319307588958,-1.3907043334096034,2.0,0
232,grub-damage_1,0.0,0.07829414132077668,108.0,2.0794415416798357,0.0,0.0,0.07407407407407407,-2.6026896854443837,8,0.0,4.68213122712422,0.0,2.421195134356976,0.12962962962962962,-1.4922801395041942,1.1694329211539545,8.0,0.6417307872887541,0.0,0.4212437098012402,0,0.25,2.003729530791662,0.0,0,0.0,0.0,1.92299618984181,13.5,0,0.3425925925925926,0,-0.5524408140200562,-0.18619618087390905,4.0,0
233,grub-damage_2,0.0,0.20370370370370372,108.0,2.0794415416798357,0.0,0.0,0.07407407407407407,-2.6026896854443837,8,0.0,4.68213122712422,0.0,1.4201183431952682,0.2962962962962963,-1.3859414975606867,0.8528654288597901,8.0,0.5560753635203998,0.0,0.4148882194116387,0,0.5,1.7737272421486578,0.0,0,0.0,0.0,0.876716288999464,13.5,0,0.7037037037037037,0,-0.7434946817081652,-0.12217223212883807,2.0,0
234,haberman_1,0.0,0.22897196261682243,214.0,1.0986122886681098,0.0,0.0,0.014018691588785047,-4.267363726353742,3,0.0,5.365976015021851,0.0,10.392978670165151,0.27102803738317754,-1.1773182896761143,5.303919179037583,3.0,1.271343154928492,0.0,1.0229653484283636,0,0.5,2.8188712905768347,0.0,0,0.0,0.0,0.8429359403268015,71.33333333333333,0,0.7289719626168224,0,2.902017084819811,0.0507728219125908,2.0,0
235,hayes-roth_1,0.0,0.07608695652173914,92.0,1.3862943611198906,0.0,0.0,0.043478260869565216,-3.1354942159291497,4,0.0,4.5217885770490405,0.0,-0.37086777694025397,0.42391304347826086,-1.5625,0.4852294718114344,4.0,0.3163975397395733,0.0,0.5449846150219166,0,0.5,0.7667267854987394,0.0,0,0.0,0.0,0.9832307535844343,23.0,0,0.5760869565217391,0,-0.7269570310051136,1.9308226515220116e-17,2.0,0
236,hayes-roth_2,0.0,0.09230989535280253,112.0,1.3862943611198906,0.0,0.0,0.03571428571428571,-3.332204510175204,4,0.0,4.718498871295094,0.0,-0.5863363549127714,0.20535714285714285,-1.3109357240054438,0.29653798403174375,4.0,0.07223906951509854,0.0,0.5661450110237138,0,0.3333333333333333,0.6221804858699449,0.0,0,0.0,0.0,1.5253465937105668,28.0,0,0.41964285714285715,0,-0.8078757864432101,0.4423839805715998,3.0,0
237,heart-statlog_1,0.0,0.03968253968253968,189.0,2.5649493574615367,0.0,0.0,0.06878306878306878,-2.676797657598106,13,0.0,5.241747015059643,0.0,1.824291283436497,0.4603174603174603,-1.9946808510638294,1.2513734671335168,13.0,0.7857911473970168,0.0,0.3303206776652771,0,0.5,1.9231462189106538,0.0,0,0.0,0.0,0.9954515828457716,14.538461538461538,0,0.5396825396825397,0,-0.25815645144310906,-1.0265467457172102,2.0,0
238,hill-valley_1,0.0,0.01297169811320753,848.0,4.605170185988092,0.0,0.0,0.1179245283018868,-2.1377104498038118,100,0.0,6.742880635791903,0.0,12.816268977081473,0.48702830188679247,8.765013699524275,0.7693817318156572,100.0,0.07651011892486044,0.0,3.0381103896623314,0,0.5,3.279642521638757,0.0,0,0.0,0.0,0.9995144354990123,8.48,0,0.5129716981132075,0,10.012488404644255,2.9069255413706627,2.0,0
